,0,1
0,"[5, 8, 16, 50, 0]",34.39246399818771
1,"[5, 8, 100, 50, 0]",34.36541730275139
2,"[10, 8, 16, 50, 0]",34.3665861857572
3,"[10, 8, 100, 50, 0]",34.17538292632436
